class,temper_aver,prec_aver,soil_type,soil_structure,landform,corrosion_degree,Drainage_degree,soil_depth,LV2_CODE,lithoidx,FIFTH_FRTP,DMCLS,AGCLS,slope,dem
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.06821,228.26402
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,14.51763,268.80881
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.57091,272.13788
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.28451,330.28876
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,11.7483,242.46146
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.98169,209.07973
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,11.39446,249.39296
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.19278,231.60999
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.28451,330.28876
1,10.45833,109.5,9,1,3,1,2,2,320,12,16,2,4,11.0269,214.89708
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.57091,272.13788
1,10.45833,109.5,13,4,1,3,1,3,320,12,6,4,7,14.66924,297.92966
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,16.1206,303.44574
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.28451,330.28876
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,16.47615,301.91446
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,9.97468,230.29442
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.21299,282.69904
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.53619,248.29382
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,9,1,3,1,2,2,320,12,16,2,4,11.0269,214.89708
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,16.47615,301.91446
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,2,4,11.0269,214.89708
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.06821,228.26402
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.22283,339.11795
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.23038,225.00894
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.68307,273.22385
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,15.01553,250.08891
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.5692,249.53491
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.53619,248.29382
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.54581,242.60463
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,13.11594,255.98273
1,10.45833,109.5,13,4,1,3,1,3,320,12,6,4,7,14.66924,297.92966
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.98169,209.07973
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.21299,282.69904
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.54344,286.82956
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.21299,282.69904
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.57091,272.13788
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.54581,242.60463
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,11.39446,249.39296
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,12.5692,249.53491
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,16.1206,303.44574
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,15.57091,272.13788
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,6.01532,192.3187
1,10.45833,109.5,7,4,4,1,2,4,210,12,7,1,1,5.16742,194.54823
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.98919,207.47629
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,5.99005,203.24283
1,10.45833,109.5,3,10,4,1,4,4,320,12,6,4,7,7.71792,213.7997
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,5.05082,194.58734
1,10.45833,109.5,3,10,4,1,4,4,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.19278,231.60999
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,7.67047,174.90181
1,10.65,108.91666,13,4,1,2,1,3,330,12,16,3,5,3.02077,163.32401
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,2.98432,185.89937
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,7.05131,177.08881
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,13,4,1,2,1,3,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,13,4,1,2,1,3,320,12,16,2,4,4.71302,177.1561
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,5.57962,169.62653
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,11.7483,242.46146
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,3.53457,190.6429
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,7.67047,174.90181
1,10.45833,109.5,3,10,4,1,4,4,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,7,4,4,1,2,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,9.57898,183.60782
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,5.99005,203.24283
1,10.65,108.91666,13,4,1,2,1,3,330,12,7,1,1,3.93703,164.94032
1,10.45833,109.5,3,10,4,1,4,4,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.19278,231.60999
1,10.65,108.91666,13,4,1,2,1,3,330,12,16,3,5,3.02077,163.32401
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,5.57962,169.62653
1,10.45833,109.5,13,4,1,2,1,3,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,13,4,1,2,1,3,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,10.89669,187.96588
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,10.89669,187.96588
1,10.45833,109.5,8,4,2,2,1,3,320,12,6,4,7,7.71792,213.7997
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,5.99005,203.24283
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,5.48358,200.51842
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,5.48358,200.51842
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.89669,187.96588
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,11.7483,242.46146
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,2.98432,185.89937
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,6.01532,192.3187
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,5.48358,200.51842
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,13,4,1,2,1,3,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,13.11594,255.98273
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.98919,207.47629
1,10.65,108.91666,13,4,1,2,1,3,320,12,16,2,4,4.67967,172.44139
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,11.7483,242.46146
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,10.89669,187.96588
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.19278,231.60999
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,8,4,2,2,1,3,320,12,6,4,7,7.71792,213.7997
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,3.53457,190.6429
1,10.65,108.91666,7,4,4,1,2,4,330,12,7,1,1,3.93703,164.94032
1,10.65,108.91666,13,4,1,2,1,3,330,12,7,1,1,3.93703,164.94032
1,10.45833,109.5,7,4,4,1,2,4,210,12,7,1,1,5.16742,194.54823
1,10.65,108.91666,13,4,1,2,1,3,330,12,16,3,5,3.02077,163.32401
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,2.98432,185.89937
1,10.45833,109.5,13,4,1,2,1,3,320,12,7,1,1,5.57962,169.62653
1,10.65,108.91666,13,4,1,2,1,3,320,12,16,2,4,4.67967,172.44139
1,10.45833,109.5,7,4,4,1,2,4,210,12,7,1,1,5.16742,194.54823
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.05131,177.08881
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,6.01532,192.3187
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,5.99005,203.24283
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,2,4,4.71302,177.1561
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,10.89669,187.96588
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,7.05131,177.08881
1,10.65833,108.83334,8,4,2,2,1,3,220,12,7,1,1,4.24329,184.81497
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,5.57962,169.62653
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,3,10,4,1,4,4,320,12,7,1,1,7.98919,207.47629
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.98919,207.47629
1,10.45833,109.5,13,4,1,2,1,3,320,12,16,2,4,4.71302,177.1561
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,11.7483,242.46146
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,11.7483,242.46146
1,10.65833,108.83334,8,4,2,2,1,3,220,12,7,1,1,4.24329,184.81497
1,10.45833,109.5,9,1,3,1,2,2,320,12,16,2,4,11.0269,214.89708
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,10.19278,231.60999
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,9.17961,180.22298
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,3.53457,190.6429
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.65,108.91666,7,4,4,1,2,4,330,12,7,1,1,3.93703,164.94032
1,10.65833,108.83334,8,4,2,2,1,3,320,12,7,1,1,3.24617,183.5408
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,3.53457,190.6429
1,10.45833,109.5,9,1,3,1,2,2,320,12,7,1,1,13.28257,224.92078
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,7,4,4,1,2,4,250,12,7,1,1,4.47962,169.90453
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,3,10,4,1,4,4,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.05131,177.08881
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.05131,177.08881
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,5.99005,203.24283
1,10.45833,109.5,3,10,4,1,4,4,320,12,6,4,7,10.01551,227.41887
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.05131,177.08881
1,10.65,108.91666,13,4,1,2,1,3,330,12,7,1,1,3.93703,164.94032
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.65,108.91666,7,4,4,1,2,4,320,12,16,2,4,4.67967,172.44139
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.98919,207.47629
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,13,4,1,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,11.39446,249.39296
1,10.45833,109.5,7,4,4,1,2,4,320,12,7,1,1,7.05131,177.08881
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,6.38519,203.33755
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,9.20901,192.90656
1,10.45833,109.5,3,10,4,1,4,4,430,12,7,1,1,5.48358,200.51842
1,10.65,108.91666,13,4,1,2,1,3,330,12,16,3,5,3.02077,163.32401
1,10.45833,109.5,3,10,4,1,4,4,320,12,6,4,7,10.19278,231.60999
1,10.45833,109.5,13,4,1,2,1,3,320,12,14,1,2,3.48567,181.80283
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,7.98919,207.47629
1,10.45833,109.5,9,1,3,1,2,2,320,12,6,4,7,11.39446,249.39296
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,3,5,5.05082,194.58734
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,2.98432,185.89937
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,8,4,2,2,1,3,430,12,7,1,1,6.01532,192.3187
1,10.65,108.91666,13,4,1,2,1,3,320,12,16,2,4,4.67967,172.44139
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,13,4,1,2,1,3,320,12,6,4,7,14.25339,216.11595
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,14.45747,236.9938
1,10.45833,109.5,7,4,4,1,2,4,210,12,7,1,1,5.16742,194.54823
1,10.65,108.91666,7,4,4,1,2,4,330,12,7,1,1,3.93703,164.94032
1,10.45833,109.5,3,10,4,1,4,4,320,12,16,3,5,8.35588,215.31505
1,10.65833,108.83334,8,4,2,2,1,3,220,12,7,1,1,4.24329,184.81497
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,4.65418,192.73077
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,7,4,4,1,2,4,320,12,6,4,7,13.07215,205.80028
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,2.98432,185.89937
1,10.45833,109.5,8,4,2,2,1,3,210,12,7,1,1,5.16742,194.54823
1,10.45833,109.5,7,4,4,1,2,4,320,12,16,2,4,11.54011,197.37076
1,10.45833,109.5,8,4,2,2,1,3,320,12,7,1,1,5.38577,181.55545
1,10.45833,109.5,8,4,2,2,1,3,320,12,16,3,5,5.99005,203.24283
1,10.275,111.41666,13,4,1,2,1,3,310,60,6,2,4,24.90214,359.79968
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,21.36075,320.59689
1,10.275,111.41666,13,4,1,2,1,3,160,47,7,1,1,9.8753,264.03714
1,10.61667,110.75,9,1,3,1,2,2,160,47,7,1,1,9.40857,247.12558
1,10.61667,110.75,9,1,3,1,2,2,160,47,14,2,4,11.95441,232.96097
1,10.275,111.41666,13,4,1,2,1,3,310,47,15,2,4,16.04385,265.67642
1,10.61667,110.75,13,4,1,2,1,3,310,47,14,2,4,11.64374,202.94746
1,10.275,111.41666,9,1,3,1,2,2,310,60,6,2,4,23.3011,312.66299
1,10.61667,110.75,9,1,3,1,2,2,310,47,14,2,4,12.84766,222.56126
1,10.275,111.41666,9,1,3,1,2,2,310,60,7,1,1,15.47255,283.14395
1,10.275,111.41666,9,1,3,1,2,2,310,60,16,2,4,23.72666,319.56412
1,10.275,111.41666,13,4,1,2,1,3,160,60,7,1,1,15.27323,295.9725
1,10.61667,110.75,13,4,1,2,1,3,310,47,7,1,1,10.99165,259.90897
1,10.275,111.41666,9,1,3,1,2,2,310,47,15,2,4,15.81498,276.83569
1,10.275,111.41666,13,4,1,2,1,3,310,47,15,2,4,16.04385,265.67642
1,10.61667,110.75,9,1,3,1,2,2,160,47,7,1,1,8.57113,258.23724
1,10.275,111.41666,9,1,3,1,2,2,310,60,7,1,1,15.47255,283.14395
1,10.275,111.41666,9,1,3,1,2,2,430,47,7,1,1,12.8249,246.22813
1,10.61667,110.75,13,4,1,2,1,3,160,47,7,1,1,11.57553,242.59795
1,10.61667,110.75,9,1,3,1,2,2,160,47,14,2,4,11.95441,232.96097
1,10.61667,110.75,13,4,1,2,1,3,310,47,14,2,4,11.90745,217.43544
1,10.61667,110.75,9,1,3,1,2,2,310,47,14,2,4,11.90745,217.43544
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,17.63609,277.6171
1,10.61667,110.75,13,4,1,2,1,3,310,47,7,1,1,10.99165,259.90897
1,10.275,111.41666,13,4,1,2,1,3,310,47,15,2,4,12.42367,231.31984
1,10.61667,110.75,9,1,3,1,2,2,160,47,7,1,1,9.40857,247.12558
1,10.275,111.41666,13,4,1,2,1,3,310,60,6,2,4,24.92606,349.87219
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,17.63609,277.6171
1,10.61667,110.75,13,4,1,2,1,3,160,47,7,1,1,11.57553,242.59795
1,10.275,111.41666,13,4,1,2,1,3,310,60,7,1,1,15.47255,283.14395
1,10.61667,110.75,13,4,1,2,1,3,160,47,7,1,1,11.57553,242.59795
1,10.275,111.41666,9,1,3,1,2,2,310,47,15,2,4,15.81498,276.83569
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,14.22521,251.69646
1,10.61667,110.75,9,1,3,1,2,2,160,47,7,1,1,9.40857,247.12558
1,10.275,111.41666,9,1,3,1,2,2,310,47,15,2,4,12.42367,231.31984
1,10.275,111.41666,13,4,1,2,1,3,310,60,7,1,1,15.47255,283.14395
1,10.275,111.41666,13,4,1,2,1,3,150,47,7,1,1,11.06892,256.35645
1,10.61667,110.75,9,1,3,1,2,2,160,47,14,2,4,11.95441,232.96097
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,14.22521,251.69646
1,10.61667,110.75,13,4,1,2,1,3,310,47,9,2,4,12.29786,212.12936
1,10.275,111.41666,13,4,1,2,1,3,310,60,6,2,4,13.12385,384.55823
1,10.275,111.41666,13,4,1,2,1,3,310,47,15,2,4,15.81498,276.83569
1,10.61667,110.75,13,4,1,2,1,3,310,47,9,2,4,12.29786,212.12936
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,17.63609,277.6171
1,10.275,111.41666,13,4,1,2,1,3,160,60,7,1,1,15.39403,290.91602
1,10.61667,110.75,9,1,3,1,2,2,160,47,7,1,1,11.91992,272.85657
1,10.61667,110.75,9,1,3,1,2,2,160,47,14,2,4,11.95441,232.96097
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,20.43278,280.78757
1,10.61667,110.75,13,4,1,2,1,3,160,47,7,1,1,9.40857,247.12558
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,16.39763,309.63834
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,21.36075,320.59689
1,10.61667,110.75,13,4,1,2,1,3,310,47,9,2,4,12.29786,212.12936
1,10.275,111.41666,13,4,1,2,1,3,160,60,7,1,1,15.39403,290.91602
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,16.39763,309.63834
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,24.15179,333.99689
1,10.275,111.41666,13,4,1,2,1,3,310,47,6,2,4,21.36075,320.59689
1,10.275,111.41666,13,4,1,2,1,3,310,60,6,2,4,24.90214,359.79968
1,10.275,111.41666,9,1,3,1,2,2,160,60,7,1,1,11.26629,275.78204
1,10.275,111.41666,9,1,3,1,2,2,310,47,6,2,4,24.15179,333.99689
1,10.275,111.41666,13,4,1,2,1,3,160,60,7,1,1,15.39403,290.91602
1,10.275,111.41666,9,1,3,1,2,2,310,60,16,2,4,23.72666,319.56412
1,10.61667,110.75,9,1,3,1,2,2,160,47,14,2,4,11.95441,232.96097
1,10.275,111.41666,9,1,3,1,2,2,160,60,7,1,1,15.39403,290.91602
